,author_id,tweet_id,time,text,metrics,tweet_url,images
0,2360202493,1520572606193274884,2022-05-01 01:15:34+00:00,Otro: ¿usted es o se hace?,"{'retweet_count': 7, 'reply_count': 24, 'like_count': 145, 'quote_count': 1}",,
1,2360202493,1520570174117715970,2022-05-01 01:05:54+00:00,Mundo paralelo y análisis alejado de la realidad.,"{'retweet_count': 3, 'reply_count': 4, 'like_count': 51, 'quote_count': 0}",,
2,2360202493,1520401752675155968,2022-04-30 13:56:40+00:00,"Feliz día del Trabajador Rural, el que con su esfuerzo y compromiso lleva adelante una de las actividades más nobles y sacrificadas.","{'retweet_count': 81, 'reply_count': 110, 'like_count': 764, 'quote_count': 8}",,
3,2360202493,1520204974596268032,2022-04-30 00:54:44+00:00,Estimado: escuchá al Ministro Paganini que explicó claramente que el aumento debería ser mayor y que NO se hace caja. NO se puede saber de todo.,"{'retweet_count': 41, 'reply_count': 119, 'like_count': 505, 'quote_count': 5}",,
4,2360202493,1520202685638754305,2022-04-30 00:45:38+00:00,Nosotros tenemos juristas excelentes.,"{'retweet_count': 7, 'reply_count': 18, 'like_count': 87, 'quote_count': 1}",,
5,2360202493,1520202281622196224,2022-04-30 00:44:02+00:00,¡Felicitaciones!,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 7, 'quote_count': 0}",,
6,2360202493,1520196670662713344,2022-04-30 00:21:44+00:00,Estimada Lilian Galán: tu también tenés el inconveniente que te conozco como profesora. Yo ya no pido que tengan vergüenza sino por lo menos autocrítica. La memoria con conciencia es lo que nos permite ser mejores personas. Se terminó el desborde del poder sindical.,"{'retweet_count': 104, 'reply_count': 30, 'like_count': 609, 'quote_count': 4}",,
7,2360202493,1520105994675572736,2022-04-29 18:21:25+00:00,La plata pública NO existe; es de los que la generan. Se pagan impuestos de acuerdo a lo que decida el Poder Ejecutivo y lo que el Poder Legislativo autorice. Lo demás es demagogia y totalitarismo. La contracara de la libertad es la propiedad privada.,"{'retweet_count': 56, 'reply_count': 21, 'like_count': 320, 'quote_count': 2}",,
8,2360202493,1520049482649325570,2022-04-29 14:36:52+00:00,"Conmemoración del Holocausto siempre. Mantener la memoria con verdad es combatir el negacionismo, camino fundamental para evitar la barbarie.","{'retweet_count': 20, 'reply_count': 51, 'like_count': 190, 'quote_count': 9}",,{'media_keys': ['3_1520049473384329217']}
9,2360202493,1520047642566447105,2022-04-29 14:29:33+00:00,,"{'retweet_count': 18, 'reply_count': 2, 'like_count': 52, 'quote_count': 0}",,
10,2360202493,1520045556579532802,2022-04-29 14:21:16+00:00,Esta intervención se comenta sola.,"{'retweet_count': 58, 'reply_count': 112, 'like_count': 214, 'quote_count': 15}",,{'media_keys': ['7_1519849857812504576']}
11,2360202493,1520043928887734272,2022-04-29 14:14:48+00:00,"Archivaron causa contra fiscal de Río Branco: ""Veremos qué hay detrás, esto no es gratuito"" - 
LA FISCALÍA y su interna. Preocupación institucional.","{'retweet_count': 25, 'reply_count': 29, 'like_count': 91, 'quote_count': 2}",,
12,2360202493,1519844244713705472,2022-04-29 01:01:19+00:00,Abrazo y fuerza!,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}",,
13,2360202493,1519821667756781568,2022-04-28 23:31:37+00:00,Hay que ser ignorante para comparar el Teatro Solís con TVCIUDAD. ¡No hay que perder la capacidad de asombro!,"{'retweet_count': 136, 'reply_count': 96, 'like_count': 1135, 'quote_count': 11}",,
14,2360202493,1519819052276862976,2022-04-28 23:21:13+00:00,Estimado Aníbal: otra vez  perdiste  una buena oportunidad de callarte la boca.,"{'retweet_count': 7, 'reply_count': 10, 'like_count': 69, 'quote_count': 1}",,
15,2360202493,1519663515652345857,2022-04-28 13:03:10+00:00,Saludo y solidaridad a nuestro colega  por la pérdida sufrida.,"{'retweet_count': 32, 'reply_count': 80, 'like_count': 571, 'quote_count': 2}",,
16,2360202493,1519639204803850240,2022-04-28 11:26:34+00:00,"Auditoría de ANP detectó falta de controles en áreas públicas del puerto donde operaba Montecon - 
ANTE LA CONSTATACIÓN DE IRREGULARIDADES : negativa de directores del FA a realizar auditoría externa y archivo del expediente.","{'retweet_count': 104, 'reply_count': 39, 'like_count': 260, 'quote_count': 8}",,
17,2360202493,1519502715356954625,2022-04-28 02:24:12+00:00,En Bancada del Partido Nacional. La construcción colectiva desde el respeto a las discrepancias.,"{'retweet_count': 24, 'reply_count': 74, 'like_count': 196, 'quote_count': 5}",,{'media_keys': ['3_1519502694884560897']}
18,2360202493,1519498931364843520,2022-04-28 02:09:10+00:00,¡No perdamos nunca la capacidad de asombro!,"{'retweet_count': 24, 'reply_count': 10, 'like_count': 288, 'quote_count': 2}",,
19,2360202493,1519488170684940288,2022-04-28 01:26:25+00:00,¿Usted es o se hace?,"{'retweet_count': 22, 'reply_count': 61, 'like_count': 465, 'quote_count': 3}",,
20,2360202493,1519318934029275136,2022-04-27 14:13:56+00:00,Para evitar dudas.,"{'retweet_count': 22, 'reply_count': 24, 'like_count': 65, 'quote_count': 1}",,
21,2360202493,1519273745449308161,2022-04-27 11:14:22+00:00,"“Mides usaba hoteles y había familias hasta por cinco años”, afirma Fernanda Auersperg  vía              Políticas sociales del MIDES como apoyo pero sobre todo, como estímulo para la superación con esfuerzo personal.","{'retweet_count': 27, 'reply_count': 15, 'like_count': 87, 'quote_count': 0}",,
